CODIGO_REGIONAL;NOMBRE_REGIONAL;CODIGO_CENTRO;NOMBRE_CENTRO;NIVEL_FORMACION;IDENTIFICADOR_FICHA;IDENTIFICADOR_UNICO_FICHA;NOMBRE_ESTADO_FICHA;CODIGO_PROGRAMA;VERSION_PROGRAMA;NOMBRE_PROGRAMA_FORMACION;DURACION_PROGRAMA;CODIGO_PAIS_CURSO;NOMBRE_PAIS_CURSO;CODIGO_DEPARTAMENTO_CURSO;NOMBRE_DEPARTAMENTO_CURSO;CODIGO_MUNICIPIO_CURSO;NOMBRE_MUNICIPIO_CURSO;CODIGO_PROGRAMA_ESPECIAL;NOMBRE_PROGRAMA_ESPECIAL;CODIGO_CONVENIO;NOMBRE_CONVENIO;APLIACION_COBERTURA;MODALIDAD_FORMACION;NUMERO_CURSOS;Sisben_Nivel_1__Aprend_Masc;Sisben_Nivel_1__Aprend_Fem;Sisben_Nivel_1__Aprend_NoBin;Sisben_Nivel_1__Total_Aprend;Sisben_Nivel_2__Aprend_Masc;Sisben_Nivel_2__Aprend_Fem;Sisben_Nivel_2__Aprend_NoBin;Sisben_Nivel_2__Total_Aprend;Sisben_Nivel_3__Aprend_Masc;Sisben_Nivel_3__Aprend_Fem;Sisben_Nivel_3__Aprend_NoBin;Sisben_Nivel_3__Total_Aprend;Sisben_Nivel_4__Aprend_Masc;Sisben_Nivel_4__Aprend_Fem;Sisben_Nivel_4__Aprend_NoBin;Sisben_Nivel_4__Total_Aprend;Sisben_Nivel_5__Aprend_Masc;Sisben_Nivel_5__Aprend_Fem;Sisben_Nivel_5__Aprend_NoBin;Sisben_Nivel_5__Total_Aprend;Sisben_Nivel_6__Aprend_Masc;Sisben_Nivel_6__Aprend_Fem;Sisben_Nivel_6__Aprend_NoBin;Sisben_Nivel_6__Total_Aprend;No_registra_nivel_Sisben__Aprend_Masc;No_registra_nivel_Sisben__Aprend_Fem;No_registra_nivel_Sisben__Aprend_NoBin;No_registra_nivel_Sisben__Total_Aprend;TOTAL_APRENDICES_MASCULINOS;TOTAL_APRENDICES_FEMENINOS;TOTAL_APRENDICES_NOBINARIO;TOTAL_APRENDICES;TOTAL_HORAS
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2910213;12910213;Terminada;33110210;1;MANEJO DE RESIDUOS GENERADOS DE LA ATENCION EN SALUD HUMANA;60;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;6;7;0;13;2;3;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;0;10;15;13;0;28;60:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2910322;12910322;Terminada;13410564;1;MANEJO INTERMEDIO DE LA HERRAMIENTA DE HOJAS DE CALCULO EXCEL;60;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;3;0;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;5;6;0;11;7;10;0;17;60:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2913262;12913262;Terminada;93530234;1;PREARMADO DE PIEZAS PARA MARROQUINERIA;48;57;COLOMBIA;19;CAUCA;701;SANTA ROSA;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;11;0;11;0;7;0;7;0;2;0;2;0;0;0;0;0;0;0;0;0;2;0;2;1;6;0;7;1;28;0;29;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2906973;12906973;Terminada;93510093;2;TRAZO, CORTE Y CONFECCIÓN DE CAMISA MASCULINA;80;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;4;0;4;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;1;14;0;15;1;25;0;26;80:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2906798;12906798;Terminada;21450168;1;ESTRUCTURA DEL LENGUAJE DE PROGRAMACION C++ (NIVEL I);40;57;COLOMBIA;19;CAUCA;1;POPAYÁN;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;0;;;VIRTUAL;1;0;0;0;0;3;1;0;4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;55;20;0;75;58;22;0;80;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2969268;12969268;Terminada por fecha;33110210;1;MANEJO DE RESIDUOS GENERADOS DE LA ATENCION EN SALUD HUMANA;60;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;1;4;0;5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;19;0;22;4;25;0;29;60:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2955320;12955320;Terminada;41311578;1;FORTALECIMIENTO DE LAS COMPETENCIAS BLANDAS PARA LA VIDA Y LA PRODUCTIVIDAD;48;57;COLOMBIA;19;CAUCA;130;CAJIBIO;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;14;0;24;10;14;0;24;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2948635;12948635;Terminada;52410071;1;MANEJO DE ESTAMPADOS SOBRE TELAS;50;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;18;0;20;2;19;0;21;50:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2910660;12910660;Terminada;22810003;1;DETECCION DE VULNERABILIDADES EN EL AMBITO DE LA CIBERSEGURIDAD;96;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;1;1;0;2;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;11;2;0;13;13;4;0;17;96:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2971403;12971403;Terminada;52520051;1;PILATES CON BANDAS ELASTICAS;40;57;COLOMBIA;19;CAUCA;585;PURACÉ (COCONUCO);2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;16;2;0;18;17;3;0;20;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2919161;12919161;Terminada;52441511;1;DECORACION EN GLOBOS;40;57;COLOMBIA;19;CAUCA;698;SANTANDER DE QUILICHAO;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;1;10;0;11;1;15;0;16;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2907944;12907944;Terminada por fecha;83930005;1;MANTENIMIENTO PREVENTIVO Y PREDICTIVO DE EQUIPOS DE CÓMPUTO;70;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;3;0;14;11;3;0;14;70:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2914228;12914228;Terminada;52520061;1;ESTRUCTURACION DE PLANES DE ENTRENAMIENTO DEPORTIVO;80;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;5;10;0;15;7;11;0;18;81:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2951614;12951614;Terminada;93930000;1;INSTALACION DE HERRAJES DE INTERIORISMO Y SISTEMAS DE ELEVACION;48;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2;0;0;2;11;2;0;13;13;3;0;16;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2974523;12974523;En ejecucion;52450111;1;PATRONAJE Y ESCALADO DE ROPA DEPORTIVA;60;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;11;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;15;0;15;16:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2909071;12909071;Terminada;51240078;1;INGLES BASICO - NIVEL 1;48;57;COLOMBIA;19;CAUCA;698;SANTANDER DE QUILICHAO;1013;PROGRAMA DE BILINGUISMO;0;;;PRESENCIAL;1;0;2;0;2;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;20;0;22;2;24;0;26;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2918401;12918401;Terminada;83230005;1;INSTALAR REDES INTERNAS DE ACUERDO CON EL DISEÑO ELÉCTRICO;60;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;0;22;22;2;0;24;54:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2939509;12939509;Terminada;51240080;1;INGLES BASICO - NIVEL 2;48;57;COLOMBIA;19;CAUCA;1;POPAYÁN;1013;PROGRAMA DE BILINGUISMO;0;;;PRESENCIAL;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;10;0;23;14;10;0;24;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2941999;12941999;Terminada por fecha;52620003;1;ELABORACION DE ACCESORIOS TEJIDOS EN MOSTACILLAS;48;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;1;7;0;8;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;11;0;11;1;23;0;24;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2965187;12965187;En ejecucion;22810744;3;MANEJO DE HERRAMIENTAS MICROSOFT OFFICE 2016: EXCEL;40;57;COLOMBIA;19;CAUCA;1;POPAYÁN;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;0;;;VIRTUAL;1;2;0;0;2;1;2;0;3;1;2;0;3;0;0;0;0;0;0;0;0;2;1;0;3;19;50;0;69;25;55;0;80;22:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2957780;12957780;En ejecucion;93510509;1;ELABORACION DE MUÑEQUERIA EN TELA;48;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;3;0;3;0;3;0;3;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;22;0;30;0;30;24:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2916195;12916195;Terminada;93510499;1;PATRONAJE Y CONFECCION INDUSTRIAL DE CAMISA MASCULINA.;48;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;1;2;0;3;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;12;0;15;4;16;0;20;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2959861;12959861;En ejecucion;84240201;1;TALLA DE GEMAS CON CORTE ESMERALDA;48;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;11;3;0;14;12;4;0;16;24:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2974566;12974566;En ejecucion;93520032;1;CONFECCIÓN DE ROPA EXTERIOR - PANTALÓN FEMENINO;60;57;COLOMBIA;19;CAUCA;473;MORALES;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;2;7;0;9;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12;0;13;3;21;0;24;16:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2934208;12934208;Terminada;41311578;1;FORTALECIMIENTO DE LAS COMPETENCIAS BLANDAS PARA LA VIDA Y LA PRODUCTIVIDAD;48;57;COLOMBIA;19;CAUCA;532;PATIA (EL BORDO);2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;15;0;24;9;15;0;24;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2954485;12954485;Terminada por fecha;13210303;1;WORD AVANZADO;40;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;11;0;19;8;11;0;19;37:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2914206;12914206;Terminada;41311514;1;APLICACION DE LA ETICA Y HABILIDADES SOCIALES EN EL CONTEXTO LABORAL;48;57;COLOMBIA;19;CAUCA;743;SILVIA;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;12;0;25;13;12;0;25;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2963875;12963875;Terminada;22510009;2;DISEÑO ASISTIDO POR COMPUTADOR - SOLIDWORKS BÁSICO;40;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;9;10;0;0;10;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2906809;12906809;Terminada;21730025;1;CONTROLES Y SEGURIDAD INFORMATICA;40;57;COLOMBIA;19;CAUCA;1;POPAYÁN;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;0;;;VIRTUAL;1;1;0;0;1;4;1;0;5;3;0;0;3;0;0;0;0;0;0;0;0;1;0;0;1;50;20;0;70;59;21;0;80;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2906712;12906712;Terminada;52660007;1;ELABORACION DE COMPLEMENTOS EN BISUTERIA CON TECNICA DE ENSARTADO;48;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;1;0;1;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;2;0;2;1;25;0;26;1;30;0;31;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2969296;12969296;Terminada por fecha;52460007;1;BOCETACION DE PRODUCTOS PARA EL SISTEMA MODA;48;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;14;0;20;6;14;0;20;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2909182;12909182;Terminada;83830000;1;MANTENIMIENTO DE MOTORES DE 2 Y 4 TIEMPOS EN EQUIPOS UTILITARIOS;96;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;2;0;0;2;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;3;0;21;25;3;0;28;96:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2970988;12970988;Terminada;83610066;1;INTERPRETACIÓN DE PLANOS ESTRUCTURALES;40;57;COLOMBIA;19;CAUCA;318;GUAPI;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;3;2;0;5;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;8;2;0;10;13;4;0;17;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2948640;12948640;Terminada;52520051;1;PILATES CON BANDAS ELASTICAS;40;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;9;0;15;6;10;0;16;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2954425;12954425;En ejecucion;93510093;2;TRAZO, CORTE Y CONFECCIÓN DE CAMISA MASCULINA;80;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;10;0;10;0;2;0;2;0;3;0;3;0;0;0;0;0;0;0;0;0;1;0;1;0;15;0;15;0;31;0;31;25:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2919155;12919155;Terminada;83810372;1;MANTENIMIENTO PREVENTIVO A LOS MOTORES DIESEL;48;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;2;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;13;0;0;13;17;0;0;17;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2907266;12907266;Terminada;93530231;1;COSTURA DE PIEZAS PARA CALZADO;48;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;7;0;7;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;0;11;2;18;0;20;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2960606;12960606;Terminada por fecha;93530234;1;PREARMADO DE PIEZAS PARA MARROQUINERIA;48;57;COLOMBIA;19;CAUCA;300;GUACHENÉ;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;0;0;0;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;0;8;0;8;0;6;0;6;0;18;0;18;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2940834;12940834;Terminada;93510032;1;PRINCIPIOS BÁSICO DE MAQUINARIA E INSUMOS DE CONFECCIÒN;50;57;COLOMBIA;19;CAUCA;548;PIENDAMÓ;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;2;0;2;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;15;0;15;0;23;0;23;50:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2965956;12965956;En ejecucion;41311571;1;PROMOVIENDO LOS DERECHOS CIVILES Y POLITICOS;48;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;15;6;0;21;17;6;0;23;36:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2957677;12957677;Terminada por fecha;93240137;1;TRATAMIENTO PRIMARIO DE RESIDUOS SOLIDOS;60;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;7;0;25;18;7;0;25;60:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2951605;12951605;Terminada;66310048;1;LIMPIEZA DE AREAS Y SUPERFICIES;40;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;1;3;0;4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;18;0;19;2;23;0;25;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2955543;12955543;Terminada;33110210;1;MANEJO DE RESIDUOS GENERADOS DE LA ATENCION EN SALUD HUMANA;60;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;1;11;0;12;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12;0;13;2;26;0;28;60:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2956641;12956641;Terminada;52660011;1;ELABORACION DE SOUVENIR ARTESANAL;48;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;6;0;6;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;10;0;10;0;20;0;20;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2954422;12954422;En ejecucion;93510093;2;TRAZO, CORTE Y CONFECCIÓN DE CAMISA MASCULINA;80;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;5;0;5;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;21;0;23;2;31;0;33;50:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2971470;12971470;En ejecucion;13120126;2;APLICACIÓN DE HERRAMIENTAS DEL PROCESADOR DE TEXTO MICROSOFT WORD;32;57;COLOMBIA;19;CAUCA;473;MORALES;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;15;0;20;6;16;0;22;12:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2917528;12917528;Terminada;13410563;1;MANEJO BASICO DE LA HERRAMIENTA DE HOJAS DE CALCULO EXCEL;40;57;COLOMBIA;19;CAUCA;807;TIMBIO;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;7;7;0;14;7;9;0;16;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2958874;12958874;Terminada por fecha;21330020;1;DISEÑO Y MONTAJE DE SISTEMAS SOLARES FOTOVOLTAICOS BASICOS;80;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;6;1;0;7;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;4;0;18;23;5;0;28;77:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2939470;12939470;Terminada;93240137;1;TRATAMIENTO PRIMARIO DE RESIDUOS SOLIDOS;60;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;15;0;23;8;15;0;23;60:00:00
