CODIGO_REGIONAL;REGIONAL;CODIGO_CENTRO;CENTRO;FICHA_CARACTERIZACION;FECHA_INICIAL;FECHA_FINAL;ESTADO_FICHA;CODIGO_PROGRAMA;VERSION;PROGRAMA_FORMACION;NIVEL_DE_FORMACION;APRENDICES_MATRICULADOS;APRENDICES_CERTIFICADOS;APRENDICES_SIN_CERTIFICADOS;APRENDICES_SIN_JUICIO;APRENDICES_NO_APROBADOS;CODIGO_CONVENIO;NOMBRE_CONVENIO;AMPLIACION_DE_COBERTURA(S/N);CODIGO_PROGRAMA_ESPECIAL;PROGRAMA_ESPECIAL
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2951001;2024-03-22 00:00:00.0;2024-03-30 00:00:00.0;Terminada;52660012;1;CONFECCION DE MUÑECAS DE TRAPO.;CURSO ESPECIAL;17;17;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2965192;2024-04-15 00:00:00.0;2024-05-10 00:00:00.0;En ejecucion;21710088;1;BASES DE DATOS GENERALIDADES Y SISTEMAS DE GESTION;CURSO ESPECIAL;80;0;0;76;0;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2940806;2024-03-09 00:00:00.0;2024-03-23 00:00:00.0;Terminada;82160032;1;HABILITACION ELECTRICA PARA  VEHICULOS ELECTRICOS E HIBRIDOS;CURSO ESPECIAL;20;19;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2916154;2024-02-19 00:00:00.0;2024-02-29 00:00:00.0;Terminada;13410564;1;MANEJO INTERMEDIO DE LA HERRAMIENTA DE HOJAS DE CALCULO EXCEL;CURSO ESPECIAL;25;25;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2954503;2024-04-01 00:00:00.0;2024-04-02 00:00:00.0;Terminada;22620491;1;REENTRENAMIENTO EN TRABAJO EN ALTURAS PARA TRABAJADOR AUTORIZADO;CURSO ESPECIAL;12;9;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2934108;2024-03-04 00:00:00.0;2024-03-29 00:00:00.0;Terminada;21450171;1;VARIABLES Y ESTRUCTURAS DE CONTROL EN LA PROGRAMACION ORIENTADA A OBJETOS: JAVA;CURSO ESPECIAL;80;13;0;0;0;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2917777;2024-02-23 00:00:00.0;2024-02-29 00:00:00.0;Terminada;52450461;1;DESARROLLO DE MOLDES PARA SANDALIAS;CURSO ESPECIAL;24;24;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2940789;2024-03-13 00:00:00.0;2024-04-06 00:00:00.0;Terminada;13410017;1;COMPORTAMIENTO EMPRENDEDOR;CURSO ESPECIAL;13;11;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2972718;2024-04-24 00:00:00.0;2024-05-10 00:00:00.0;En ejecucion;83810372;1;MANTENIMIENTO PREVENTIVO A LOS MOTORES DIESEL;CURSO ESPECIAL;31;0;0;31;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2974599;2024-05-02 00:00:00.0;2024-05-08 00:00:00.0;En ejecucion;12210015;1;FORMULACION Y EVALUACION DE PROYECTOS;CURSO ESPECIAL;30;0;0;30;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2957680;2024-04-08 00:00:00.0;2024-04-17 00:00:00.0;Terminada;22810240;1;CREACIÓN DE BASES DE DATOS CON MICROSOFT ACCESS;CURSO ESPECIAL;23;23;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2917018;2024-02-19 00:00:00.0;2024-03-08 00:00:00.0;Terminada;52520060;1;PLANIFICACION DEPORTIVA CONTEMPORANEA;CURSO ESPECIAL;27;27;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2952358;2024-03-22 00:00:00.0;2024-03-27 00:00:00.0;Terminada;22620489;1;TRABAJADOR AUTORIZADO PARA TRABAJO EN ALTURAS;CURSO ESPECIAL;13;7;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2962219;2024-04-17 00:00:00.0;2024-05-06 00:00:00.0;Cancelada;83830000;1;MANTENIMIENTO DE MOTORES DE 2 Y 4 TIEMPOS EN EQUIPOS UTILITARIOS;CURSO ESPECIAL;0;0;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2963423;2024-04-13 00:00:00.0;2024-04-27 00:00:00.0;Cancelada;42110153;1;EJERCICIO DERECHOS FUNDAMENTALES EN EL TRABAJO;CURSO ESPECIAL;0;0;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2951611;2024-03-22 00:00:00.0;2024-04-11 00:00:00.0;Cancelada;93930000;1;INSTALACION DE HERRAJES DE INTERIORISMO Y SISTEMAS DE ELEVACION;CURSO ESPECIAL;0;0;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2911649;2024-02-16 00:00:00.0;2024-02-22 00:00:00.0;Terminada;93520156;1;CORTE MANUAL DE PIEZAS EN CUERO PARA CALZADO Y MARROQUINERIA;CURSO ESPECIAL;21;16;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2932512;2024-03-05 00:00:00.0;2024-03-13 00:00:00.0;Terminada;52430462;1;CONCEPTUALIZACION PARA EL DISEÑO DE COLECCIONES EN CALZADO Y MARROQUINERIA;CURSO ESPECIAL;17;17;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2956479;2024-04-15 00:00:00.0;2024-05-29 00:00:00.0;En ejecucion;52450099;1;PATRONAJE Y ESCALADO DE ROPA EXTERIOR FEMENINA;CURSO ESPECIAL;23;0;0;23;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2916696;2024-02-19 00:00:00.0;2024-02-28 00:00:00.0;Cancelada;13410563;1;MANEJO BASICO DE LA HERRAMIENTA DE HOJAS DE CALCULO EXCEL;CURSO ESPECIAL;0;0;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2911059;2024-02-14 00:00:00.0;2024-02-26 00:00:00.0;Terminada;52441511;1;DECORACION EN GLOBOS;CURSO ESPECIAL;30;30;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2906829;2024-02-06 00:00:00.0;2024-02-21 00:00:00.0;Terminada;52520061;1;ESTRUCTURACION DE PLANES DE ENTRENAMIENTO DEPORTIVO;CURSO ESPECIAL;19;19;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2972402;2024-04-22 00:00:00.0;2024-04-27 00:00:00.0;Terminada por fecha;22620489;1;TRABAJADOR AUTORIZADO PARA TRABAJO EN ALTURAS;CURSO ESPECIAL;16;0;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2906783;2024-02-07 00:00:00.0;2024-02-23 00:00:00.0;Terminada;52450469;1;PATRONAJE DE VESTIDOS DE BAÑO PARA DAMA;CURSO ESPECIAL;20;20;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2965193;2024-04-15 00:00:00.0;2024-05-10 00:00:00.0;En ejecucion;21710088;1;BASES DE DATOS GENERALIDADES Y SISTEMAS DE GESTION;CURSO ESPECIAL;80;0;0;79;0;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2907008;2024-02-08 00:00:00.0;2024-02-21 00:00:00.0;Terminada;41311386;1;IMPLEMENTACION DE ACCIONES DE FORMACION PROFESIONAL;CURSO ESPECIAL;16;16;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2947273;2024-03-16 00:00:00.0;2024-04-12 00:00:00.0;Terminada;52450456;1;ELABORACION DE MOLDES DE CALZADO DEPORTIVO PARA CUSTOMIZACION;CURSO ESPECIAL;26;0;16;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2913890;2024-02-24 00:00:00.0;2024-03-14 00:00:00.0;Terminada;93520032;1;CONFECCIÓN DE ROPA EXTERIOR - PANTALÓN FEMENINO;CURSO ESPECIAL;22;22;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2935925;2024-03-06 00:00:00.0;2024-05-08 00:00:00.0;En ejecucion;52620002;1;ELABORACION DE TEJIDOS EN TECNICA DE CROCHET;CURSO ESPECIAL;15;0;0;15;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2963983;2024-04-10 00:00:00.0;2024-05-02 00:00:00.0;Terminada por fecha;22810003;1;DETECCION DE VULNERABILIDADES EN EL AMBITO DE LA CIBERSEGURIDAD;CURSO ESPECIAL;14;0;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2944857;2024-03-16 00:00:00.0;2024-05-10 00:00:00.0;En ejecucion;52620002;1;ELABORACION DE TEJIDOS EN TECNICA DE CROCHET;CURSO ESPECIAL;36;0;0;36;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2934746;2024-03-04 00:00:00.0;2024-03-29 00:00:00.0;Terminada;21730025;1;CONTROLES Y SEGURIDAD INFORMATICA;CURSO ESPECIAL;80;11;1;0;0;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2922361;2024-03-02 00:00:00.0;2024-04-06 00:00:00.0;Terminada;52450046;1;ELABORACIÓN DEL PATRONAJE DE ROPA DEPORTIVA;CURSO ESPECIAL;30;24;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2971060;2024-04-19 00:00:00.0;2024-07-10 00:00:00.0;En ejecucion;51240078;1;INGLES BASICO - NIVEL 1;CURSO ESPECIAL;17;0;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2940829;2024-03-11 00:00:00.0;2024-04-09 00:00:00.0;Terminada;51240078;1;INGLES BASICO - NIVEL 1;CURSO ESPECIAL;20;20;0;0;0;0;;;1013;PROGRAMA DE BILINGUISMO
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2959771;2024-04-10 00:00:00.0;2024-05-09 00:00:00.0;En ejecucion;93960008;1;ACONDICIONAMIENTO DE SUPERFICIES EN MADERA;CURSO ESPECIAL;17;0;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2964637;2024-04-16 00:00:00.0;2024-05-22 00:00:00.0;En ejecucion;51320067;1;ARMONIA APLICADA A LA GUITARRA FUNCIONAL;CURSO ESPECIAL;18;0;0;18;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2911060;2024-02-14 00:00:00.0;2024-02-23 00:00:00.0;Terminada;21730067;1;INFORMATICA: MICROSOFT WORD, EXCEL E INTERNET;CURSO ESPECIAL;20;20;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2916689;2024-02-19 00:00:00.0;2024-02-28 00:00:00.0;Terminada;13410563;1;MANEJO BASICO DE LA HERRAMIENTA DE HOJAS DE CALCULO EXCEL;CURSO ESPECIAL;20;12;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2961830;2024-04-13 00:00:00.0;2024-04-27 00:00:00.0;Terminada por fecha;83830300;1;MANTENIMIENTO DEL SISTEMA ELECTRICO DE LA MOTOCICLETA;CURSO ESPECIAL;27;0;0;27;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2970083;2024-04-26 00:00:00.0;2024-05-11 00:00:00.0;En ejecucion;22620461;2;RESCATE INDUSTRIAL EN TRABAJO EN ALTURAS;CURSO ESPECIAL;14;0;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2937863;2024-03-08 00:00:00.0;2024-03-14 00:00:00.0;Cancelada;52441511;1;DECORACION EN GLOBOS;CURSO ESPECIAL;0;0;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2910369;2024-02-12 00:00:00.0;2024-02-28 00:00:00.0;Terminada;13410564;1;MANEJO INTERMEDIO DE LA HERRAMIENTA DE HOJAS DE CALCULO EXCEL;CURSO ESPECIAL;17;17;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2911704;2024-02-13 00:00:00.0;2024-03-26 00:00:00.0;Terminada;5130012;1;CURSO DE LEGISLACION DEPORTIVA;CURSO ESPECIAL;36;36;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2915628;2024-02-23 00:00:00.0;2024-02-29 00:00:00.0;Terminada;13310080;1;APLICACIÓN DE OPERACIONES CONTABLES BÁSICAS;CURSO ESPECIAL;18;13;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2906739;2024-02-07 00:00:00.0;2024-02-28 00:00:00.0;Terminada;52660011;1;ELABORACION DE SOUVENIR ARTESANAL;CURSO ESPECIAL;20;20;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2940815;2024-03-11 00:00:00.0;2024-04-09 00:00:00.0;Cancelada;51240078;1;INGLES BASICO - NIVEL 1;CURSO ESPECIAL;0;0;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2961813;2024-04-08 00:00:00.0;2024-04-15 00:00:00.0;Terminada;93510032;1;PRINCIPIOS BÁSICO DE MAQUINARIA E INSUMOS DE CONFECCIÒN;CURSO ESPECIAL;23;23;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2958865;2024-04-06 00:00:00.0;2024-04-30 00:00:00.0;Cancelada;21330020;1;DISEÑO Y MONTAJE DE SISTEMAS SOLARES FOTOVOLTAICOS BASICOS;CURSO ESPECIAL;0;0;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2952194;2024-03-23 00:00:00.0;2024-04-13 00:00:00.0;Terminada por fecha;13530036;1;MANEJO BÁSICO DE HERRAMIENTAS OFIMATICAS I;CURSO ESPECIAL;28;0;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2955390;2024-04-05 00:00:00.0;2024-04-27 00:00:00.0;Terminada por fecha;84510093;1;ACTUALIZACION EN OPERACION DE MAQUINA MONTACARGAS;CURSO ESPECIAL;38;0;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2963155;2024-04-13 00:00:00.0;2024-04-18 00:00:00.0;Terminada;22620489;1;TRABAJADOR AUTORIZADO PARA TRABAJO EN ALTURAS;CURSO ESPECIAL;13;9;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2959484;2024-04-16 00:00:00.0;2024-04-23 00:00:00.0;Terminada;93510032;1;PRINCIPIOS BÁSICO DE MAQUINARIA E INSUMOS DE CONFECCIÒN;CURSO ESPECIAL;20;0;20;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2946580;2024-03-18 00:00:00.0;2024-04-04 00:00:00.0;Terminada;13410564;1;MANEJO INTERMEDIO DE LA HERRAMIENTA DE HOJAS DE CALCULO EXCEL;CURSO ESPECIAL;22;22;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2914199;2024-02-16 00:00:00.0;2024-03-05 00:00:00.0;Terminada;52660013;1;ELABORACION DE COMPLEMENTOS DE MODA EN BISUTERIA;CURSO ESPECIAL;21;12;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2961833;2024-04-19 00:00:00.0;2024-04-30 00:00:00.0;Terminada por fecha;52450447;1;MODELAJE  MANUAL DE BOLSOS TIPO PINZA;CURSO ESPECIAL;18;0;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2914434;2024-02-26 00:00:00.0;2024-03-04 00:00:00.0;Terminada;22810105;1;REDES E INTERNET;CURSO ESPECIAL;28;6;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2956387;2024-04-05 00:00:00.0;2024-05-16 00:00:00.0;En ejecucion;21330020;1;DISEÑO Y MONTAJE DE SISTEMAS SOLARES FOTOVOLTAICOS BASICOS;CURSO ESPECIAL;28;0;0;28;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2958868;2024-04-09 00:00:00.0;2024-05-11 00:00:00.0;En ejecucion;83620000;1;CONTROL DE CALIDAD DEL CONCRETO EN OBRA;CURSO ESPECIAL;35;0;0;35;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2962272;2024-04-29 00:00:00.0;2024-05-21 00:00:00.0;En ejecucion;41311420;1;REPARACION DE TARJETAS ELECTRONICAS UTILIZANDO HERRAMIENTAS ESPECIALIZADAS PARA LOCALIZACION Y DIAGNOSTICO DE AVERIAS;CURSO ESPECIAL;33;0;0;33;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2938757;2024-03-13 00:00:00.0;2024-03-21 00:00:00.0;Terminada;33110210;1;MANEJO DE RESIDUOS GENERADOS DE LA ATENCION EN SALUD HUMANA;CURSO ESPECIAL;26;22;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2932763;2024-03-25 00:00:00.0;2024-03-30 00:00:00.0;Cancelada;22810249;1;HERRAMIENTAS AVANZADAS DE HOJA DE CALCULO;CURSO ESPECIAL;0;0;0;0;0;0;;;2115;100 MIL OPORTUNIDADES PARA LOS JÓVENES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2962256;2024-04-11 00:00:00.0;2024-04-26 00:00:00.0;Terminada por fecha;83220016;2;CONOCIMIENTOS Y PRINCIPIOS BÁSICOS DE LA INSTALACIONES ELÉCTRICAS DOMICILIARIAS;CURSO ESPECIAL;22;0;0;22;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2962285;2024-04-08 00:00:00.0;2024-04-20 00:00:00.0;Terminada;83830000;1;MANTENIMIENTO DE MOTORES DE 2 Y 4 TIEMPOS EN EQUIPOS UTILITARIOS;CURSO ESPECIAL;20;20;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2907259;2024-02-07 00:00:00.0;2024-03-20 00:00:00.0;Terminada;5130012;1;CURSO DE LEGISLACION DEPORTIVA;CURSO ESPECIAL;40;40;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2963159;2024-04-13 00:00:00.0;2024-04-20 00:00:00.0;Terminada por fecha;73311563;3;MANEJO RACIONAL DE PLAGUICIDAS;CURSO ESPECIAL;25;0;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2937903;2024-03-07 00:00:00.0;2024-04-09 00:00:00.0;Terminada;94150084;1;RECARGUES DE SOLDADURA CON PROCESO SMAW;CURSO ESPECIAL;27;15;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2918386;2024-02-19 00:00:00.0;2024-03-08 00:00:00.0;Terminada;52520059;1;BASES DEL ENTRENAMIENTO DEPORTIVO;CURSO ESPECIAL;22;21;1;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2918390;2024-02-19 00:00:00.0;2024-03-12 00:00:00.0;Terminada;83810374;1;DIAGNOSTICO DE MOTORES A GASOLINA;CURSO ESPECIAL;24;24;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2933621;2024-03-05 00:00:00.0;2024-03-29 00:00:00.0;Terminada;3000035;1;WORD BASICO;CURSO ESPECIAL;20;20;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2942001;2024-03-07 00:00:00.0;2024-03-26 00:00:00.0;Terminada;52440445;1;ACABADOS DEL PRODUCTO ARTESANAL EN MADERA;CURSO ESPECIAL;18;18;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2961826;2024-04-17 00:00:00.0;2024-04-30 00:00:00.0;Terminada por fecha;83810374;1;DIAGNOSTICO DE MOTORES A GASOLINA;CURSO ESPECIAL;27;0;0;27;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2911224;2024-02-14 00:00:00.0;2024-02-20 00:00:00.0;Terminada;52450036;1;ELABORACIÓN DE PATRONES BASICOS DE CHAQUETA DAMA;CURSO ESPECIAL;19;19;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2906585;2024-02-06 00:00:00.0;2024-03-08 00:00:00.0;Terminada;51240087;1;ENGLISH DOES WORK - LEVEL 1;CURSO ESPECIAL;80;18;0;0;0;0;;;1013;PROGRAMA DE BILINGUISMO
